0.614 -0.310 -0.040
0.616 -0.325 -0.040
0.618 -0.290 -0.040
0.620 -0.280 -0.045
0.622 -0.305 -0.045
0.624 -0.300 -0.050
0.626 -0.305 -0.045
0.628 -0.290 -0.040
0.630 -0.320 -0.030
0.632 -0.320 -0.020
0.634 -0.235 -0.005
0.636 -0.210 0.015
0.638 -0.220 0.030
0.640 -0.190 0.040
0.642 -0.195 0.045
0.644 -0.225 0.050
0.646 -0.260 0.040
0.648 -0.280 0.030
0.650 -0.285 0.015
0.652 -0.270 -0.005
0.654 -0.275 -0.020
0.656 -0.310 -0.035
0.658 -0.310 -0.045
0.660 -0.295 -0.045
0.662 -0.290 -0.045
0.664 -0.255 -0.035
0.666 -0.255 -0.025
0.668 -0.235 -0.010
0.670 -0.235 0.000
0.672 -0.225 0.005
0.674 -0.225 0.010
0.676 -0.280 0.010
0.678 -0.330 0.005
0.680 -0.240 -0.005
0.682 -0.285 -0.020
0.684 -0.300 -0.030
0.686 -0.305 -0.040
0.688 -0.345 -0.050
0.690 -0.310 -0.060
0.692 -0.325 -0.065
0.694 -0.310 -0.070
0.696 -0.310 -0.075
0.698 -0.330 -0.075
0.700 -0.330 -0.070
0.702 -0.330 -0.065
0.704 -0.325 -0.055
0.706 -0.295 -0.045
0.708 -0.265 -0.030
0.710 -0.230 -0.025
0.712 -0.230 -0.020
0.714 -0.260 -0.025
0.716 -0.330 -0.035
0.718 -0.370 -0.055
0.720 -0.365 -0.075
0.722 -0.385 -0.095
0.724 -0.385 -0.110
0.726 -0.395 -0.115
0.728 -0.315 -0.115
0.730 -0.310 -0.100
0.732 -0.320 -0.080
0.734 -0.305 -0.060
0.736 -0.310 -0.045
0.738 -0.275 -0.030
0.740 -0.260 -0.030
0.742 -0.265 -0.035
0.744 -0.300 -0.050
0.746 -0.340 -0.065
0.748 -0.355 -0.080
0.750 -0.335 -0.085
0.752 -0.315 -0.090
0.754 -0.340 -0.085
0.756 -0.360 -0.075
0.758 -0.320 -0.065
0.760 -0.275 -0.060
0.762 -0.240 -0.050
0.764 -0.260 -0.040
0.766 -0.265 -0.020
0.768 -0.225 0.015
0.770 -0.190 0.080
0.772 -0.095 0.175
0.774 0.000 0.300
0.776 0.155 0.450
0.778 0.400 0.620
0.780 0.610 0.790
0.782 0.850 0.950
0.784 0.920 1.080
0.786 0.995 1.175
0.788 1.050 1.220
0.790 0.990 1.215
0.792 0.915 1.170
0.794 0.825 1.090
0.796 0.690 0.985
0.798 0.575 0.855
0.800 0.455 0.720
0.802 0.340 0.585
0.804 0.235 0.445
0.806 0.150 0.315
0.808 -0.010 0.195
0.810 -0.220 0.090
0.812 -0.370 0.000
0.814 -0.420 -0.075
0.816 -0.430 -0.125
0.818 -0.400 -0.160
0.820 -0.380 -0.170
0.822 -0.375 -0.170
0.824 -0.405 -0.160
0.826 -0.365 -0.145
0.828 -0.325 -0.125
0.830 -0.300 -0.110
0.832 -0.335 -0.105
0.834 -0.350 -0.100
0.836 -0.335 -0.095
0.838 -0.325 -0.095
0.840 -0.330 -0.095
0.842 -0.310 -0.090
0.844 -0.280 -0.085
0.846 -0.285 -0.080
0.848 -0.325 -0.075
0.850 -0.310 -0.065
0.852 -0.300 -0.060
0.854 -0.300 -0.055
0.856 -0.270 -0.050
0.858 -0.270 -0.050
0.860 -0.280 -0.050
0.862 -0.275 -0.050
0.864 -0.250 -0.050
0.866 -0.270 -0.050
0.868 -0.310 -0.045
0.870 -0.285 -0.045
0.872 -0.280 -0.045
0.874 -0.285 -0.040
0.876 -0.240 -0.035
0.878 -0.260 -0.030
0.880 -0.235 -0.020
0.882 -0.245 -0.015
0.884 -0.260 -0.010
0.886 -0.230 -0.005
0.888 -0.230 -0.005
0.890 -0.220 -0.005
0.892 -0.210 -0.010
0.894 -0.165 -0.015
0.896 -0.230 -0.020
0.898 -0.275 -0.020
0.900 -0.265 -0.020
0.902 -0.245 -0.020
0.904 -0.265 -0.020
0.906 -0.265 -0.020
0.908 -0.265 -0.020
0.910 -0.260 -0.020
0.912 -0.225 -0.020
0.914 -0.215 -0.020
0.916 -0.265 -0.025
0.918 -0.245 -0.025
0.920 -0.220 -0.025
0.922 -0.195 -0.025
0.924 -0.240 -0.020
0.926 -0.215 -0.015
0.928 -0.205 -0.010
0.930 -0.235 0.000
0.932 -0.235 0.005
0.934 -0.220 0.005
0.936 -0.220 0.010
0.938 -0.155 0.015
0.940 -0.185 0.015
0.942 -0.195 0.020
0.944 -0.210 0.025
0.946 -0.195 0.035
0.948 -0.160 0.040
0.950 -0.115 0.050
0.952 -0.130 0.055
0.954 -0.135 0.060
0.956 -0.140 0.065
0.958 -0.135 0.070
0.960 -0.155 0.075
0.962 -0.115 0.085
0.964 -0.105 0.090
0.966 -0.100 0.100
0.968 -0.085 0.110
0.970 -0.080 0.115
0.972 -0.075 0.125
0.974 -0.090 0.125
0.976 -0.070 0.130
0.978 -0.085 0.125
0.980 -0.090 0.125
0.982 -0.120 0.120
0.984 -0.100 0.120
0.986 -0.065 0.125
0.988 -0.055 0.130
0.990 -0.035 0.140
0.992 -0.010 0.155
0.994 -0.015 0.170
0.996 -0.005 0.185
0.998 0.025 0.200
1.000 -0.005 0.210
1.002 -0.010 0.215
1.004 -0.005 0.220
1.006 0.035 0.225
1.008 0.040 0.230
1.010 0.045 0.235
1.012 0.075 0.240
1.014 0.055 0.245
1.016 0.070 0.255
1.018 0.040 0.260
1.020 0.045 0.260
1.022 0.025 0.260
1.024 0.035 0.260
1.026 0.065 0.255
1.028 0.090 0.250
1.030 0.055 0.250
1.032 0.060 0.250
1.034 0.070 0.255
1.036 0.085 0.260
1.038 0.055 0.270
1.040 0.085 0.280
1.042 0.070 0.285
1.044 0.035 0.290
1.046 0.090 0.290
1.048 0.095 0.285
1.050 0.065 0.275
1.052 0.080 0.270
1.054 0.070 0.265
1.056 0.090 0.260
1.058 0.095 0.260
1.060 0.070 0.265
1.062 0.075 0.275
1.064 0.095 0.280
1.066 0.090 0.285
1.068 0.070 0.285
1.070 0.040 0.285
1.072 0.060 0.275
1.074 0.095 0.260
1.076 0.070 0.240
1.078 0.040 0.220
1.080 0.000 0.195
1.082 -0.020 0.175
1.084 -0.030 0.155
1.086 -0.065 0.135
1.088 -0.105 0.120
1.090 -0.140 0.105
1.092 -0.125 0.090
1.094 -0.080 0.080
1.096 -0.115 0.070
1.098 -0.115 0.065
1.100 -0.100 0.060
1.102 -0.100 0.055
1.104 -0.135 0.055
1.106 -0.175 0.050
1.108 -0.175 0.045
1.110 -0.170 0.040
1.112 -0.165 0.035
1.114 -0.150 0.025
1.116 -0.185 0.020
1.118 -0.190 0.015
1.120 -0.200 0.010
1.122 -0.175 0.005
1.124 -0.180 0.000
1.126 -0.245 -0.010
1.128 -0.215 -0.020
1.130 -0.185 -0.035
1.132 -0.205 -0.055
1.134 -0.265 -0.070
1.136 -0.275 -0.085
1.138 -0.245 -0.100
1.140 -0.355 -0.110
1.142 -0.320 -0.110
1.144 -0.275 -0.110
1.146 -0.245 -0.100
1.148 -0.280 -0.085
1.150 -0.230 -0.075
1.152 -0.205 -0.060
1.154 -0.235 -0.050
1.156 -0.240 -0.045
1.158 -0.220 -0.045
1.160 -0.230 -0.045
1.162 -0.230 -0.050
1.164 -0.240 -0.055
1.166 -0.255 -0.055
1.168 -0.290 -0.060
1.170 -0.265 -0.055
1.172 -0.195 -0.055
1.174 -0.205 -0.050
1.176 -0.235 -0.045
1.178 -0.205 -0.040
1.180 -0.205 -0.040
1.182 -0.225 -0.040
1.184 -0.220 -0.045
1.186 -0.220 -0.050
1.188 -0.215 -0.055
1.190 -0.230 -0.055
1.192 -0.270 -0.055
1.194 -0.235 -0.055
1.196 -0.225 -0.050
1.198 -0.180 -0.040
1.200 -0.200 -0.030
1.202 -0.215 -0.020
1.204 -0.235 -0.015
1.206 -0.190 -0.010
1.208 -0.190 -0.010
1.210 -0.215 -0.015
1.212 -0.225 -0.015
1.214 -0.225 -0.020
1.216 -0.205 -0.025
1.218 -0.200 -0.030
1.220 -0.205 -0.030
1.222 -0.180 -0.030
1.224 -0.170 -0.035
1.226 -0.205 -0.040
1.228 -0.220 -0.050
1.230 -0.250 -0.060
1.232 -0.250 -0.070
1.234 -0.295 -0.080
1.236 -0.275 -0.095
1.238 -0.280 -0.100
1.240 -0.280 -0.110
1.242 -0.300 -0.110
1.244 -0.310 -0.110
1.246 -0.300 -0.110
1.248 -0.295 -0.100
1.250 -0.260 -0.095
1.252 -0.245 -0.085
1.254 -0.235 -0.080
1.256 -0.200 -0.070
1.258 -0.210 -0.060
1.260 -0.255 -0.055
1.262 -0.245 -0.050
1.264 -0.215 -0.045
1.266 -0.220 -0.045
1.268 -0.260 -0.050
1.270 -0.225 -0.055
1.272 -0.210 -0.065
1.274 -0.230 -0.075
1.276 -0.275 -0.090
1.278 -0.325 -0.100
1.280 -0.305 -0.110
1.282 -0.280 -0.110
1.284 -0.255 -0.110
1.286 -0.245 -0.105
1.288 -0.220 -0.095
1.290 -0.210 -0.080
1.292 -0.235 -0.070
1.294 -0.245 -0.060
1.296 -0.260 -0.055
1.298 -0.245 -0.055
1.300 -0.230 -0.055
1.302 -0.215 -0.060
1.304 -0.225 -0.065
1.306 -0.220 -0.075
1.308 -0.240 -0.080
1.310 -0.240 -0.090
1.312 -0.245 -0.095
1.314 -0.270 -0.100
1.316 -0.280 -0.105
1.318 -0.300 -0.110
1.320 -0.285 -0.115
1.322 -0.295 -0.120
1.324 -0.315 -0.125
1.326 -0.305 -0.130
1.328 -0.300 -0.130
1.330 -0.275 -0.125
1.332 -0.295 -0.120
1.334 -0.270 -0.110
1.336 -0.225 -0.100
1.338 -0.235 -0.095
1.340 -0.270 -0.085
1.342 -0.275 -0.085
1.344 -0.250 -0.085
1.346 -0.270 -0.090
1.348 -0.285 -0.095
1.350 -0.245 -0.105
1.352 -0.260 -0.115
1.354 -0.305 -0.120
1.356 -0.300 -0.120
1.358 -0.255 -0.120
1.360 -0.295 -0.110
1.362 -0.250 -0.105
1.364 -0.260 -0.095
1.366 -0.280 -0.085
1.368 -0.235 -0.085
1.370 -0.270 -0.085
1.372 -0.250 -0.090
1.374 -0.260 -0.100
1.376 -0.285 -0.110
1.378 -0.295 -0.120
1.380 -0.300 -0.130
1.382 -0.305 -0.130
1.384 -0.300 -0.130
1.386 -0.300 -0.125
1.388 -0.265 -0.120
1.390 -0.240 -0.110
1.392 -0.250 -0.100
1.394 -0.270 -0.095
1.396 -0.255 -0.095
1.398 -0.255 -0.095
1.400 -0.255 -0.100
1.402 -0.255 -0.105
1.404 -0.290 -0.110
1.406 -0.295 -0.115
1.408 -0.300 -0.115
1.410 -0.305 -0.120
1.412 -0.295 -0.115
1.414 -0.285 -0.115
1.416 -0.285 -0.115
1.418 -0.260 -0.115
1.420 -0.275 -0.120
1.422 -0.250 -0.120
1.424 -0.260 -0.125
1.426 -0.325 -0.130
1.428 -0.315 -0.135
1.430 -0.300 -0.135
1.432 -0.320 -0.135
1.434 -0.295 -0.135
1.436 -0.250 -0.130
1.438 -0.255 -0.125
1.440 -0.270 -0.120
1.442 -0.285 -0.120
1.444 -0.280 -0.115
1.446 -0.285 -0.115
1.448 -0.290 -0.120
1.450 -0.240 -0.120
1.452 -0.290 -0.125
1.454 -0.270 -0.125
1.456 -0.250 -0.120
1.458 -0.305 -0.120
1.460 -0.275 -0.115
1.462 -0.235 -0.110
1.464 -0.250 -0.105
1.466 -0.280 -0.100
1.468 -0.275 -0.105
1.470 -0.285 -0.110
1.472 -0.305 -0.115
1.474 -0.290 -0.125
1.476 -0.295 -0.130
1.478 -0.255 -0.130
1.480 -0.270 -0.130
1.482 -0.290 -0.125
1.484 -0.305 -0.115
1.486 -0.245 -0.105
1.488 -0.210 -0.100
1.490 -0.270 -0.095
1.492 -0.240 -0.095
1.494 -0.210 -0.100
1.496 -0.275 -0.110
1.498 -0.315 -0.120
1.500 -0.305 -0.130
1.502 -0.315 -0.135
1.504 -0.295 -0.140
1.506 -0.300 -0.140
1.508 -0.285 -0.135
1.510 -0.280 -0.130
1.512 -0.300 -0.130
1.514 -0.285 -0.130
1.516 -0.305 -0.135
1.518 -0.240 -0.140
1.520 -0.305 -0.145
1.522 -0.355 -0.150
1.524 -0.340 -0.150
1.526 -0.330 -0.150
1.528 -0.260 -0.150
1.530 -0.255 -0.140
1.532 -0.250 -0.135
1.534 -0.270 -0.125
1.536 -0.275 -0.120
1.538 -0.300 -0.115
1.540 -0.300 -0.110
1.542 -0.280 -0.110
1.544 -0.270 -0.105
1.546 -0.245 -0.105
1.548 -0.255 -0.105
1.550 -0.200 -0.100
1.552 -0.200 -0.095
1.554 -0.245 -0.090
1.556 -0.260 -0.085
1.558 -0.250 -0.085
1.560 -0.230 -0.080
1.562 -0.240 -0.080
1.564 -0.240 -0.080
1.566 -0.280 -0.080
1.568 -0.255 -0.075
1.570 -0.210 -0.070
1.572 -0.175 -0.060
1.574 -0.170 -0.055
1.576 -0.160 -0.045
1.578 -0.190 -0.035
1.580 -0.200 -0.030
1.582 -0.195 -0.025
1.584 -0.195 -0.025
1.586 -0.185 -0.030
1.588 -0.145 -0.030
1.590 -0.125 -0.040
1.592 -0.145 -0.045
1.594 -0.220 -0.050
1.596 -0.230 -0.050
1.598 -0.275 -0.055
1.600 -0.305 -0.055
1.602 -0.240 -0.060
1.604 -0.165 -0.060
1.606 -0.180 -0.060
1.608 -0.190 -0.060
1.610 -0.180 -0.060
1.612 -0.210 -0.060
1.614 -0.210 -0.060
1.616 -0.220 -0.060
1.618 -0.210 -0.060
1.620 -0.210 -0.060
1.622 -0.235 -0.060
1.624 -0.210 -0.065
1.626 -0.235 -0.070
1.628 -0.190 -0.075
1.630 -0.185 -0.085
1.632 -0.260 -0.095
1.634 -0.300 -0.105
1.636 -0.295 -0.115
1.638 -0.255 -0.125
1.640 -0.315 -0.130
1.642 -0.290 -0.130
1.644 -0.255 -0.130
1.646 -0.260 -0.125
1.648 -0.250 -0.120
1.650 -0.265 -0.110
1.652 -0.245 -0.105
1.654 -0.255 -0.100
1.656 -0.280 -0.100
1.658 -0.285 -0.100
1.660 -0.280 -0.100
1.662 -0.255 -0.105
1.664 -0.240 -0.105
1.666 -0.245 -0.105
1.668 -0.255 -0.105
1.670 -0.265 -0.100
1.672 -0.260 -0.095
1.674 -0.225 -0.090
1.676 -0.240 -0.090
1.678 -0.270 -0.095
1.680 -0.280 -0.100
1.682 -0.290 -0.115
1.684 -0.280 -0.130
1.686 -0.300 -0.150
1.688 -0.330 -0.165
1.690 -0.395 -0.175
1.692 -0.350 -0.180
1.694 -0.320 -0.170
1.696 -0.255 -0.150
1.698 -0.230 -0.110
1.700 -0.175 -0.055
1.702 -0.100 0.015
1.704 -0.035 0.105
1.706 0.005 0.215
1.708 0.090 0.340
1.710 0.320 0.475
1.712 0.510 0.610
1.714 0.650 0.740
1.716 0.775 0.855
1.718 0.880 0.945
1.720 0.930 1.000
1.722 0.905 1.020
1.724 0.805 1.000
1.726 0.765 0.940
1.728 0.665 0.845
1.730 0.505 0.730
1.732 0.400 0.600
1.734 0.305 0.465
1.736 0.200 0.340
1.738 0.085 0.225
1.740 -0.005 0.120
1.742 -0.135 0.030
1.744 -0.245 -0.045
1.746 -0.390 -0.110
1.748 -0.410 -0.165
1.750 -0.380 -0.210
1.752 -0.385 -0.250
1.754 -0.430 -0.275
1.756 -0.440 -0.285
1.758 -0.425 -0.285
1.760 -0.405 -0.275
1.762 -0.380 -0.250
1.764 -0.355 -0.225
1.766 -0.310 -0.195
1.768 -0.315 -0.170
1.770 -0.310 -0.150
1.772 -0.310 -0.135
1.774 -0.315 -0.125
1.776 -0.280 -0.120
1.778 -0.275 -0.110
1.780 -0.245 -0.100
1.782 -0.220 -0.085
1.784 -0.225 -0.070
1.786 -0.150 -0.055
1.788 -0.160 -0.045
1.790 -0.175 -0.040
1.792 -0.205 -0.040
1.794 -0.285 -0.050
1.796 -0.305 -0.070
1.798 -0.290 -0.090
1.800 -0.290 -0.105
1.802 -0.300 -0.125
1.804 -0.280 -0.135
1.806 -0.275 -0.140
1.808 -0.260 -0.140
1.810 -0.260 -0.140
1.812 -0.265 -0.140
1.814 -0.265 -0.135
1.816 -0.295 -0.130
1.818 -0.290 -0.120
1.820 -0.280 -0.115
1.822 -0.275 -0.100
1.824 -0.215 -0.085
1.826 -0.190 -0.060
1.828 -0.135 -0.040
1.830 -0.145 -0.020
1.832 -0.125 0.000
1.834 -0.155 0.010
1.836 -0.190 0.015
1.838 -0.180 0.010
1.840 -0.190 0.005
1.842 -0.185 -0.010
1.844 -0.205 -0.025
1.846 -0.195 -0.035
1.848 -0.200 -0.045
1.850 -0.200 -0.050
1.852 -0.195 -0.055
1.854 -0.190 -0.055
1.856 -0.200 -0.050
1.858 -0.200 -0.050
1.860 -0.205 -0.045
1.862 -0.255 -0.040
1.864 -0.195 -0.035
1.866 -0.170 -0.025
1.868 -0.195 -0.020
1.870 -0.115 -0.010
1.872 -0.110 0.000
1.874 -0.125 0.010
1.876 -0.145 0.020
1.878 -0.145 0.025
1.880 -0.135 0.030
1.882 -0.125 0.030
1.884 -0.130 0.030
1.886 -0.135 0.030
1.888 -0.120 0.035
1.890 -0.120 0.040
1.892 -0.120 0.045
1.894 -0.065 0.055
1.896 -0.070 0.065
1.898 -0.100 0.075
1.900 -0.085 0.080
1.902 -0.070 0.080
1.904 -0.060 0.080
1.906 -0.095 0.080
1.908 -0.135 0.075
1.910 -0.090 0.075
1.912 -0.045 0.075
1.914 -0.060 0.080
1.916 -0.080 0.085
1.918 -0.040 0.095
1.920 -0.045 0.105
1.922 -0.030 0.120
1.924 0.010 0.130
1.926 -0.010 0.140
1.928 0.020 0.150
1.930 0.015 0.160
1.932 0.025 0.170
1.934 0.000 0.175
1.936 -0.015 0.180
1.938 0.020 0.185
1.940 0.050 0.190
1.942 0.105 0.195
1.944 0.065 0.200
1.946 0.020 0.205
1.948 0.040 0.215
1.950 0.030 0.225
1.952 0.075 0.235
1.954 0.125 0.245
1.956 0.135 0.260
1.958 0.135 0.275
1.960 0.120 0.285
1.962 0.105 0.290
1.964 0.125 0.290
1.966 0.110 0.290
1.968 0.095 0.285
1.970 0.095 0.275
1.972 0.110 0.270
1.974 0.115 0.265
1.976 0.150 0.260
1.978 0.115 0.255
1.980 0.095 0.255
1.982 0.090 0.260
1.984 0.065 0.260
1.986 0.065 0.260
1.988 0.145 0.260
1.990 0.135 0.260
1.992 0.080 0.255
1.994 0.090 0.255
1.996 0.110 0.250
1.998 0.080 0.250
2.000 0.135 0.250
2.002 0.105 0.250
2.004 0.070 0.245
2.006 0.040 0.235
2.008 0.015 0.225
2.010 -0.010 0.200
2.012 -0.010 0.175
2.014 -0.020 0.150
2.016 -0.035 0.120
2.018 -0.050 0.095
2.020 -0.085 0.080
2.022 -0.070 0.070
2.024 -0.075 0.065
2.026 -0.080 0.065
2.028 -0.095 0.070
2.030 -0.085 0.075
2.032 -0.080 0.075
2.034 -0.035 0.070
2.036 -0.040 0.055
2.038 -0.155 0.040
2.040 -0.210 0.015
2.042 -0.190 -0.010
2.044 -0.220 -0.030
2.046 -0.230 -0.050
2.048 -0.225 -0.060
2.050 -0.210 -0.070
2.052 -0.240 -0.065
2.054 -0.210 -0.060
2.056 -0.165 -0.055
