0.174 0.165 -0.030
0.176 0.150 -0.040
0.178 0.140 -0.050
0.180 0.090 -0.060
0.182 0.085 -0.060
0.184 0.150 -0.060
0.186 0.180 -0.050
0.188 0.165 -0.040
0.190 0.200 -0.025
0.192 0.175 -0.015
0.194 0.185 -0.005
0.196 0.205 0.000
0.198 0.205 0.000
0.200 0.180 -0.005
0.202 0.160 -0.015
0.204 0.170 -0.025
0.206 0.125 -0.040
0.208 0.175 -0.050
0.210 0.110 -0.060
0.212 0.140 -0.065
0.214 0.155 -0.065
0.216 0.130 -0.060
0.218 0.150 -0.055
0.220 0.165 -0.045
0.222 0.125 -0.040
0.224 0.185 -0.030
0.226 0.185 -0.025
0.228 0.155 -0.020
0.230 0.195 -0.015
0.232 0.155 -0.010
0.234 0.145 -0.005
0.236 0.200 0.000
0.238 0.225 0.005
0.240 0.215 0.010
0.242 0.205 0.015
0.244 0.215 0.020
0.246 0.225 0.020
0.248 0.235 0.025
0.250 0.235 0.025
0.252 0.215 0.030
0.254 0.225 0.035
0.256 0.200 0.040
0.258 0.225 0.045
0.260 0.230 0.050
0.262 0.265 0.050
0.264 0.255 0.050
0.266 0.220 0.040
0.268 0.215 0.035
0.270 0.220 0.025
0.272 0.235 0.015
0.274 0.205 0.010
0.276 0.170 0.000
0.278 0.175 0.000
0.280 0.175 -0.005
0.282 0.190 -0.005
0.284 0.195 -0.005
0.286 0.210 -0.005
0.288 0.185 -0.010
0.290 0.180 -0.015
0.292 0.185 -0.025
0.294 0.100 -0.035
0.296 0.155 -0.040
0.298 0.150 -0.050
0.300 0.115 -0.055
0.302 0.110 -0.055
0.304 0.150 -0.055
0.306 0.175 -0.055
0.308 0.120 -0.055
0.310 0.175 -0.055
0.312 0.140 -0.055
0.314 0.125 -0.055
0.316 0.145 -0.060
0.318 0.105 -0.060
0.320 0.105 -0.060
0.322 0.120 -0.060
0.324 0.180 -0.060
0.326 0.205 -0.055
0.328 0.190 -0.055
0.330 0.135 -0.050
0.332 0.130 -0.050
0.334 0.130 -0.055
0.336 0.125 -0.060
0.338 0.130 -0.065
0.340 0.095 -0.070
0.342 0.125 -0.075
0.344 0.085 -0.080
0.346 0.085 -0.080
0.348 0.170 -0.080
0.350 0.145 -0.075
0.352 0.110 -0.070
0.354 0.120 -0.065
0.356 0.100 -0.060
0.358 0.100 -0.060
0.360 0.125 -0.060
0.362 0.160 -0.060
0.364 0.180 -0.065
0.366 0.130 -0.065
0.368 0.100 -0.065
0.370 0.130 -0.065
0.372 0.155 -0.065
0.374 0.140 -0.060
0.376 0.115 -0.055
0.378 0.120 -0.055
0.380 0.115 -0.055
0.382 0.115 -0.060
0.384 0.155 -0.065
0.386 0.125 -0.070
0.388 0.115 -0.075
0.390 0.135 -0.080
0.392 0.135 -0.080
0.394 0.175 -0.080
0.396 0.115 -0.075
0.398 0.125 -0.070
0.400 0.125 -0.065
0.402 0.115 -0.060
0.404 0.080 -0.060
0.406 0.155 -0.055
0.408 0.180 -0.045
0.410 0.160 -0.030
0.412 0.220 0.000
0.414 0.280 0.035
0.416 0.300 0.090
0.418 0.330 0.145
0.420 0.370 0.210
0.422 0.510 0.270
0.424 0.605 0.315
0.426 0.605 0.345
0.428 0.575 0.360
0.430 0.530 0.345
0.432 0.480 0.320
0.434 0.380 0.275
0.436 0.390 0.225
0.438 0.385 0.180
0.440 0.290 0.135
0.442 0.275 0.095
0.444 0.220 0.065
0.446 0.275 0.040
0.448 0.320 0.015
0.450 0.255 -0.005
0.452 0.160 -0.030
0.454 0.045 -0.055
0.456 -0.010 -0.080
0.458 0.055 -0.100
0.460 0.080 -0.115
0.462 0.075 -0.125
0.464 0.090 -0.130
0.466 0.105 -0.120
0.468 0.135 -0.105
0.470 0.170 -0.090
0.472 0.180 -0.075
0.474 0.065 -0.065
0.476 0.145 -0.060
0.478 0.165 -0.055
0.480 0.105 -0.060
0.482 0.115 -0.070
0.484 0.085 -0.075
0.486 0.090 -0.085
0.488 0.170 -0.085
0.490 0.140 -0.080
0.492 0.085 -0.075
0.494 0.155 -0.065
0.496 0.145 -0.050
0.498 0.180 -0.035
0.500 0.125 -0.025
0.502 0.115 -0.020
0.504 0.225 -0.015
0.506 0.210 -0.015
0.508 0.165 -0.020
0.510 0.155 -0.030
0.512 0.135 -0.035
0.514 0.175 -0.040
0.516 0.140 -0.045
0.518 0.145 -0.045
0.520 0.150 -0.045
0.522 0.145 -0.045
0.524 0.115 -0.040
0.526 0.195 -0.040
0.528 0.180 -0.040
0.530 0.100 -0.045
0.532 0.140 -0.050
0.534 0.160 -0.055
0.536 0.170 -0.055
0.538 0.175 -0.055
0.540 0.155 -0.050
0.542 0.170 -0.045
0.544 0.165 -0.035
0.546 0.140 -0.025
0.548 0.190 -0.015
0.550 0.210 -0.010
0.552 0.205 -0.010
0.554 0.180 -0.010
0.556 0.150 -0.015
0.558 0.185 -0.025
0.560 0.150 -0.030
0.562 0.165 -0.040
0.564 0.190 -0.040
0.566 0.160 -0.045
0.568 0.185 -0.040
0.570 0.170 -0.035
0.572 0.175 -0.025
0.574 0.180 -0.020
0.576 0.170 -0.015
0.578 0.220 -0.010
0.580 0.185 -0.010
0.582 0.155 -0.010
0.584 0.175 -0.010
0.586 0.220 -0.010
0.588 0.190 -0.005
0.590 0.225 0.000
0.592 0.280 0.010
0.594 0.220 0.025
0.596 0.205 0.035
0.598 0.280 0.050
0.600 0.300 0.060
0.602 0.260 0.070
0.604 0.265 0.070
0.606 0.240 0.070
0.608 0.240 0.065
0.610 0.280 0.055
0.612 0.260 0.050
0.614 0.235 0.050
0.616 0.245 0.050
0.618 0.250 0.060
0.620 0.255 0.080
0.622 0.310 0.100
0.624 0.390 0.120
0.626 0.385 0.140
0.628 0.355 0.155
0.630 0.340 0.165
0.632 0.370 0.170
0.634 0.345 0.170
0.636 0.335 0.165
0.638 0.370 0.160
0.640 0.395 0.160
0.642 0.380 0.170
0.644 0.375 0.180
0.646 0.415 0.195
0.648 0.400 0.215
0.650 0.435 0.235
0.652 0.470 0.255
0.654 0.440 0.270
0.656 0.490 0.280
0.658 0.530 0.295
0.660 0.590 0.300
0.662 0.520 0.315
0.664 0.525 0.330
0.666 0.535 0.350
0.668 0.660 0.370
0.670 0.540 0.390
0.672 0.515 0.410
0.674 0.655 0.425
0.676 0.645 0.435
0.678 0.630 0.440
0.680 0.665 0.435
0.682 0.660 0.430
0.684 0.605 0.425
0.686 0.620 0.420
0.688 0.640 0.415
0.690 0.605 0.415
0.692 0.640 0.415
0.694 0.650 0.415
0.696 0.610 0.415
0.698 0.575 0.405
0.700 0.580 0.395
0.702 0.575 0.375
0.704 0.590 0.355
0.706 0.565 0.335
0.708 0.465 0.315
0.710 0.510 0.295
0.712 0.500 0.280
0.714 0.450 0.260
0.716 0.410 0.240
0.718 0.360 0.220
0.720 0.370 0.195
0.722 0.360 0.170
0.724 0.315 0.145
0.726 0.310 0.120
0.728 0.300 0.095
0.730 0.315 0.080
0.732 0.335 0.065
0.734 0.240 0.055
0.736 0.210 0.045
0.738 0.250 0.035
0.740 0.190 0.020
0.742 0.215 0.005
0.744 0.195 -0.015
0.746 0.150 -0.035
0.748 0.120 -0.050
0.750 0.115 -0.065
0.752 0.135 -0.075
0.754 0.145 -0.075
0.756 0.185 -0.070
0.758 0.130 -0.065
0.760 0.180 -0.055
0.762 0.190 -0.050
0.764 0.150 -0.050
0.766 0.145 -0.055
0.768 0.105 -0.060
0.770 0.125 -0.070
0.772 0.150 -0.080
0.774 0.120 -0.085
0.776 0.110 -0.090
0.778 0.125 -0.085
0.780 0.115 -0.080
0.782 0.130 -0.075
0.784 0.165 -0.070
0.786 0.180 -0.070
0.788 0.145 -0.070
0.790 0.105 -0.075
0.792 0.115 -0.080
0.794 0.135 -0.085
0.796 0.100 -0.090
0.798 0.060 -0.090
0.800 0.115 -0.090
0.802 0.165 -0.085
0.804 0.160 -0.080
0.806 0.130 -0.075
0.808 0.100 -0.075
0.810 0.105 -0.075
0.812 0.140 -0.085
0.814 0.105 -0.095
0.816 0.115 -0.100
0.818 0.100 -0.110
0.820 0.080 -0.110
0.822 0.090 -0.110
0.824 0.120 -0.100
0.826 0.130 -0.090
0.828 0.165 -0.075
0.830 0.195 -0.060
0.832 0.170 -0.045
0.834 0.150 -0.040
0.836 0.115 -0.035
0.838 0.140 -0.035
0.840 0.195 -0.045
0.842 0.140 -0.055
0.844 0.100 -0.065
0.846 0.160 -0.080
0.848 0.150 -0.090
0.850 0.110 -0.095
0.852 0.110 -0.100
0.854 0.120 -0.095
0.856 0.090 -0.090
0.858 0.115 -0.085
0.860 0.080 -0.080
0.862 0.160 -0.070
0.864 0.175 -0.065
0.866 0.170 -0.065
0.868 0.145 -0.065
0.870 0.125 -0.070
0.872 0.090 -0.075
0.874 0.090 -0.085
0.876 0.070 -0.090
0.878 0.120 -0.100
0.880 0.110 -0.105
0.882 0.125 -0.105
0.884 0.080 -0.110
0.886 0.100 -0.105
0.888 0.130 -0.100
0.890 0.145 -0.095
0.892 0.110 -0.090
0.894 0.110 -0.085
0.896 0.135 -0.075
0.898 0.190 -0.070
0.900 0.150 -0.065
0.902 0.090 -0.060
0.904 0.150 -0.055
0.906 0.180 -0.050
0.908 0.195 -0.050
0.910 0.165 -0.050
0.912 0.140 -0.050
0.914 0.125 -0.050
0.916 0.135 -0.055
0.918 0.165 -0.060
0.920 0.190 -0.065
0.922 0.125 -0.065
0.924 0.155 -0.070
0.926 0.145 -0.075
0.928 0.110 -0.080
0.930 0.120 -0.080
0.932 0.130 -0.085
0.934 0.105 -0.085
0.936 0.085 -0.085
0.938 0.120 -0.090
0.940 0.120 -0.090
0.942 0.130 -0.090
0.944 0.125 -0.095
0.946 0.130 -0.095
0.948 0.145 -0.095
0.950 0.120 -0.090
0.952 0.115 -0.090
0.954 0.140 -0.085
0.956 0.095 -0.080
0.958 0.105 -0.075
0.960 0.175 -0.070
0.962 0.155 -0.070
0.964 0.165 -0.070
0.966 0.145 -0.070
0.968 0.110 -0.070
0.970 0.115 -0.075
0.972 0.135 -0.075
0.974 0.130 -0.070
0.976 0.150 -0.065
0.978 0.190 -0.060
0.980 0.115 -0.050
0.982 0.220 -0.040
0.984 0.195 -0.030
0.986 0.155 -0.025
0.988 0.200 -0.025
0.990 0.120 -0.025
0.992 0.115 -0.025
0.994 0.170 -0.025
0.996 0.230 -0.025
0.998 0.245 -0.020
1.000 0.210 -0.015
1.002 0.220 -0.005
1.004 0.190 0.005
1.006 0.215 0.010
1.008 0.200 0.015
1.010 0.185 0.020
1.012 0.205 0.020
1.014 0.210 0.015
1.016 0.205 0.010
1.018 0.240 0.000
1.020 0.240 -0.005
1.022 0.185 -0.010
1.024 0.225 -0.015
1.026 0.170 -0.020
1.028 0.155 -0.025
1.030 0.145 -0.035
1.032 0.190 -0.045
1.034 0.120 -0.055
1.036 0.120 -0.065
1.038 0.105 -0.080
1.040 0.150 -0.085
1.042 0.175 -0.090
1.044 0.095 -0.095
1.046 0.105 -0.090
1.048 0.165 -0.085
1.050 0.150 -0.080
1.052 0.100 -0.075
1.054 0.070 -0.070
1.056 0.100 -0.070
1.058 0.100 -0.070
1.060 0.185 -0.075
1.062 0.180 -0.085
1.064 0.135 -0.090
1.066 0.090 -0.095
1.068 0.095 -0.100
1.070 0.100 -0.105
1.072 0.050 -0.105
1.074 0.120 -0.110
1.076 0.145 -0.110
1.078 0.095 -0.110
1.080 0.075 -0.110
1.082 0.105 -0.115
1.084 0.115 -0.115
1.086 0.130 -0.115
1.088 0.080 -0.110
1.090 0.060 -0.110
1.092 0.085 -0.105
1.094 0.145 -0.105
1.096 0.120 -0.105
1.098 0.070 -0.105
1.100 0.085 -0.110
1.102 0.110 -0.110
1.104 0.095 -0.115
1.106 0.115 -0.115
1.108 0.125 -0.115
1.110 0.115 -0.115
1.112 0.100 -0.110
1.114 0.095 -0.100
1.116 0.115 -0.090
1.118 0.100 -0.085
1.120 0.090 -0.075
1.122 0.200 -0.075
1.124 0.155 -0.075
1.126 0.080 -0.080
1.128 0.105 -0.090
1.130 0.085 -0.100
1.132 0.100 -0.110
1.134 0.145 -0.120
1.136 0.100 -0.125
1.138 0.095 -0.130
1.140 0.100 -0.130
1.142 0.095 -0.125
1.144 0.080 -0.120
1.146 0.070 -0.110
1.148 0.120 -0.105
1.150 0.135 -0.100
1.152 0.105 -0.100
1.154 0.070 -0.100
1.156 0.100 -0.100
1.158 0.130 -0.095
1.160 0.180 -0.090
1.162 0.135 -0.070
1.164 0.175 -0.045
1.166 0.135 -0.010
1.168 0.205 0.035
1.170 0.315 0.085
1.172 0.340 0.145
1.174 0.455 0.200
1.176 0.525 0.250
1.178 0.565 0.290
1.180 0.590 0.320
1.182 0.575 0.340
1.184 0.545 0.340
1.186 0.525 0.330
1.188 0.490 0.300
1.190 0.415 0.265
1.192 0.390 0.215
1.194 0.310 0.165
1.196 0.275 0.110
1.198 0.270 0.055
1.200 0.295 0.005
1.202 0.250 -0.045
1.204 0.125 -0.080
1.206 -0.010 -0.110
1.208 -0.015 -0.135
1.210 0.030 -0.145
1.212 0.080 -0.150
1.214 0.085 -0.150
1.216 0.085 -0.145
1.218 0.090 -0.135
1.220 0.100 -0.125
1.222 0.120 -0.110
1.224 0.140 -0.095
1.226 0.140 -0.085
1.228 0.145 -0.080
1.230 0.165 -0.075
1.232 0.135 -0.075
1.234 0.125 -0.075
1.236 0.090 -0.085
1.238 0.070 -0.090
1.240 0.085 -0.095
1.242 0.145 -0.100
1.244 0.125 -0.105
1.246 0.135 -0.100
1.248 0.130 -0.095
1.250 0.130 -0.090
1.252 0.120 -0.080
1.254 0.130 -0.075
1.256 0.110 -0.065
1.258 0.170 -0.060
1.260 0.150 -0.055
1.262 0.155 -0.050
1.264 0.110 -0.050
1.266 0.110 -0.045
1.268 0.165 -0.045
1.270 0.190 -0.045
1.272 0.175 -0.050
1.274 0.165 -0.050
1.276 0.160 -0.060
1.278 0.135 -0.065
1.280 0.155 -0.075
1.282 0.155 -0.085
1.284 0.070 -0.090
1.286 0.085 -0.090
1.288 0.075 -0.090
1.290 0.125 -0.085
1.292 0.185 -0.075
1.294 0.180 -0.065
1.296 0.160 -0.060
1.298 0.130 -0.050
1.300 0.115 -0.045
1.302 0.135 -0.040
1.304 0.190 -0.040
1.306 0.195 -0.035
1.308 0.215 -0.035
1.310 0.185 -0.035
1.312 0.130 -0.035
1.314 0.155 -0.035
1.316 0.180 -0.035
1.318 0.195 -0.040
1.320 0.215 -0.045
1.322 0.135 -0.050
1.324 0.145 -0.050
1.326 0.160 -0.045
1.328 0.205 -0.040
1.330 0.235 -0.030
1.332 0.180 -0.020
1.334 0.195 -0.005
1.336 0.170 0.005
1.338 0.185 0.010
1.340 0.240 0.015
1.342 0.205 0.015
1.344 0.280 0.015
1.346 0.235 0.015
1.348 0.235 0.015
1.350 0.230 0.015
1.352 0.235 0.020
1.354 0.240 0.030
1.356 0.285 0.035
1.358 0.295 0.040
1.360 0.230 0.050
1.362 0.245 0.050
1.364 0.255 0.055
1.366 0.235 0.055
1.368 0.235 0.060
1.370 0.260 0.065
1.372 0.320 0.070
1.374 0.340 0.075
1.376 0.290 0.085
1.378 0.290 0.095
1.380 0.315 0.105
1.382 0.360 0.115
1.384 0.365 0.120
1.386 0.290 0.130
1.388 0.330 0.140
1.390 0.370 0.155
1.392 0.405 0.170
1.394 0.440 0.185
1.396 0.410 0.205
1.398 0.360 0.225
1.400 0.445 0.245
1.402 0.495 0.260
1.404 0.480 0.270
1.406 0.465 0.280
1.408 0.490 0.285
1.410 0.490 0.290
1.412 0.500 0.300
1.414 0.490 0.310
1.416 0.545 0.325
1.418 0.570 0.345
1.420 0.615 0.365
1.422 0.600 0.385
1.424 0.615 0.405
1.426 0.635 0.420
1.428 0.640 0.435
1.430 0.675 0.450
1.432 0.665 0.455
1.434 0.655 0.460
1.436 0.625 0.465
1.438 0.645 0.460
1.440 0.670 0.455
1.442 0.655 0.450
1.444 0.660 0.440
1.446 0.640 0.425
1.448 0.585 0.415
1.450 0.595 0.400
1.452 0.550 0.385
1.454 0.550 0.370
1.456 0.520 0.350
1.458 0.570 0.335
1.460 0.530 0.320
1.462 0.465 0.300
1.464 0.465 0.280
1.466 0.445 0.255
1.468 0.420 0.230
1.470 0.390 0.200
1.472 0.335 0.170
1.474 0.300 0.145
1.476 0.280 0.120
1.478 0.255 0.095
1.480 0.265 0.075
1.482 0.305 0.060
1.484 0.270 0.050
1.486 0.245 0.040
1.488 0.250 0.030
1.490 0.210 0.020
1.492 0.170 0.010
1.494 0.165 -0.005
1.496 0.150 -0.015
1.498 0.130 -0.025
1.500 0.200 -0.040
1.502 0.185 -0.045
1.504 0.130 -0.050
1.506 0.160 -0.055
1.508 0.185 -0.055
1.510 0.140 -0.050
1.512 0.135 -0.050
1.514 0.175 -0.045
1.516 0.145 -0.045
1.518 0.140 -0.050
1.520 0.100 -0.055
1.522 0.115 -0.060
1.524 0.115 -0.070
1.526 0.155 -0.075
1.528 0.130 -0.080
1.530 0.155 -0.080
1.532 0.150 -0.075
1.534 0.130 -0.070
1.536 0.025 -0.065
1.538 0.115 -0.060
1.540 0.135 -0.060
1.542 0.160 -0.060
1.544 0.145 -0.060
1.546 0.155 -0.060
1.548 0.120 -0.065
1.550 0.115 -0.070
1.552 0.090 -0.070
1.554 0.145 -0.075
1.556 0.170 -0.075
1.558 0.130 -0.080
1.560 0.090 -0.080
1.562 0.055 -0.085
1.564 0.110 -0.085
1.566 0.100 -0.090
1.568 0.115 -0.090
1.570 0.145 -0.085
1.572 0.125 -0.085
1.574 0.120 -0.080
1.576 0.125 -0.070
1.578 0.130 -0.065
1.580 0.175 -0.055
1.582 0.150 -0.055
1.584 0.180 -0.055
1.586 0.105 -0.060
1.588 0.080 -0.065
1.590 0.125 -0.075
1.592 0.115 -0.080
1.594 0.075 -0.085
1.596 0.075 -0.090
1.598 0.135 -0.085
1.600 0.110 -0.075
1.602 0.150 -0.065
1.604 0.155 -0.055
1.606 0.135 -0.045
1.608 0.180 -0.040
1.610 0.135 -0.040
1.612 0.100 -0.045
1.614 0.135 -0.055
1.616 0.115 -0.065
1.618 0.155 -0.075
1.620 0.145 -0.085
1.622 0.080 -0.090
1.624 0.100 -0.090
1.626 0.120 -0.090
1.628 0.125 -0.085
1.630 0.155 -0.075
1.632 0.145 -0.065
1.634 0.110 -0.060
1.636 0.110 -0.060
1.638 0.145 -0.060
1.640 0.125 -0.060
1.642 0.145 -0.065
1.644 0.135 -0.070
1.646 0.105 -0.075
1.648 0.125 -0.075
1.650 0.095 -0.075
1.652 0.110 -0.075
1.654 0.150 -0.070
1.656 0.140 -0.065
1.658 0.100 -0.065
1.660 0.170 -0.065
1.662 0.115 -0.065
1.664 0.120 -0.070
1.666 0.135 -0.070
1.668 0.120 -0.065
1.670 0.115 -0.060
1.672 0.100 -0.055
1.674 0.145 -0.050
1.676 0.180 -0.040
1.678 0.175 -0.035
1.680 0.185 -0.030
1.682 0.160 -0.030
1.684 0.140 -0.035
1.686 0.160 -0.040
1.688 0.135 -0.045
1.690 0.110 -0.050
1.692 0.120 -0.055
1.694 0.125 -0.060
1.696 0.125 -0.065
1.698 0.145 -0.065
1.700 0.150 -0.070
1.702 0.105 -0.075
1.704 0.060 -0.080
1.706 0.095 -0.085
1.708 0.115 -0.085
1.710 0.115 -0.085
1.712 0.105 -0.085
1.714 0.100 -0.080
1.716 0.135 -0.075
1.718 0.155 -0.070
1.720 0.160 -0.065
1.722 0.120 -0.060
1.724 0.090 -0.060
1.726 0.105 -0.055
1.728 0.130 -0.055
1.730 0.155 -0.060
1.732 0.150 -0.060
1.734 0.145 -0.060
1.736 0.145 -0.060
1.738 0.130 -0.065
1.740 0.110 -0.065
1.742 0.100 -0.070
1.744 0.110 -0.075
1.746 0.085 -0.075
1.748 0.150 -0.080
1.750 0.115 -0.080
1.752 0.070 -0.080
1.754 0.150 -0.075
1.756 0.130 -0.075
1.758 0.115 -0.070
1.760 0.120 -0.070
1.762 0.110 -0.070
1.764 0.115 -0.070
1.766 0.100 -0.075
1.768 0.145 -0.080
1.770 0.150 -0.080
1.772 0.095 -0.080
1.774 0.115 -0.080
1.776 0.125 -0.075
1.778 0.135 -0.065
1.780 0.125 -0.060
1.782 0.145 -0.055
1.784 0.135 -0.055
1.786 0.100 -0.060
1.788 0.130 -0.070
1.790 0.085 -0.080
1.792 0.060 -0.090
1.794 0.080 -0.100
1.796 0.150 -0.105
1.798 0.080 -0.105
1.800 0.100 -0.100
1.802 0.140 -0.095
1.804 0.130 -0.085
1.806 0.150 -0.075
1.808 0.100 -0.065
1.810 0.075 -0.055
1.812 0.120 -0.050
1.814 0.155 -0.050
1.816 0.120 -0.050
1.818 0.155 -0.055
1.820 0.150 -0.055
1.822 0.125 -0.055
1.824 0.165 -0.060
1.826 0.135 -0.060
1.828 0.090 -0.060
1.830 0.080 -0.060
1.832 0.115 -0.065
1.834 0.110 -0.065
1.836 0.120 -0.070
1.838 0.120 -0.075
1.840 0.125 -0.075
1.842 0.120 -0.075
1.844 0.120 -0.070
1.846 0.105 -0.065
1.848 0.115 -0.060
1.850 0.140 -0.050
1.852 0.195 -0.040
1.854 0.170 -0.035
1.856 0.125 -0.030
1.858 0.140 -0.025
1.860 0.220 -0.025
1.862 0.155 -0.025
1.864 0.140 -0.030
1.866 0.120 -0.030
1.868 0.125 -0.035
1.870 0.120 -0.035
1.872 0.135 -0.035
1.874 0.120 -0.035
1.876 0.165 -0.030
1.878 0.210 -0.025
1.880 0.185 -0.020
1.882 0.190 -0.015
1.884 0.215 -0.005
1.886 0.220 0.005
1.888 0.160 0.015
1.890 0.190 0.020
1.892 0.175 0.030
1.894 0.165 0.030
1.896 0.250 0.035
1.898 0.215 0.030
1.900 0.220 0.025
1.902 0.170 0.015
1.904 0.200 0.005
1.906 0.210 -0.010
1.908 0.160 -0.020
1.910 0.165 -0.025
1.912 0.155 -0.030
1.914 0.140 -0.035
1.916 0.160 -0.030
1.918 0.125 -0.030
1.920 0.170 -0.025
1.922 0.165 -0.025
1.924 0.155 -0.025
1.926 0.125 -0.030
1.928 0.115 -0.035
1.930 0.130 -0.045
1.932 0.110 -0.050
1.934 0.110 -0.060
1.936 0.100 -0.070
1.938 0.090 -0.080
1.940 0.105 -0.085
1.942 0.135 -0.090
1.944 0.125 -0.090
1.946 0.065 -0.085
1.948 0.015 -0.080
1.950 0.070 -0.075
1.952 0.160 -0.065
1.954 0.165 -0.055
1.956 0.120 -0.050
1.958 0.170 -0.045
1.960 0.130 -0.040
1.962 0.095 -0.045
1.964 0.125 -0.050
1.966 0.125 -0.060
1.968 0.080 -0.070
1.970 0.105 -0.080
1.972 0.135 -0.090
1.974 0.080 -0.095
1.976 0.095 -0.095
1.978 0.105 -0.095
1.980 0.135 -0.085
1.982 0.100 -0.080
1.984 0.055 -0.070
1.986 0.115 -0.065
1.988 0.100 -0.065
1.990 0.095 -0.065
1.992 0.050 -0.070
1.994 0.090 -0.075
1.996 0.100 -0.080
1.998 0.150 -0.080
2.000 0.125 -0.080
2.002 0.150 -0.075
2.004 0.115 -0.065
2.006 0.120 -0.055
2.008 0.110 -0.050
2.010 0.090 -0.050
2.012 0.120 -0.050
2.014 0.110 -0.060
2.016 0.130 -0.075
2.018 0.080 -0.085
2.020 0.085 -0.100
2.022 0.100 -0.110
2.024 0.040 -0.120
2.026 0.070 -0.115
2.028 0.075 -0.110
2.030 0.065 -0.100
2.032 0.090 -0.090
2.034 0.130 -0.075
2.036 0.160 -0.065
2.038 0.110 -0.060
2.040 0.135 -0.055
2.042 0.070 -0.055
2.044 0.125 -0.055
2.046 0.145 -0.055
2.048 0.175 -0.050
2.050 0.185 -0.035
2.052 0.205 -0.015
2.054 0.135 0.020
2.056 0.210 0.060
2.058 0.290 0.115
2.060 0.385 0.170
2.062 0.415 0.230
2.064 0.490 0.285
2.066 0.585 0.330
2.068 0.570 0.360
2.070 0.555 0.370
2.072 0.530 0.365
2.074 0.500 0.335
2.076 0.480 0.295
2.078 0.365 0.240
2.080 0.340 0.185
2.082 0.235 0.125
2.084 0.170 0.075
2.086 0.205 0.025
2.088 0.280 -0.015
2.090 0.200 -0.050
2.092 0.145 -0.080
2.094 0.005 -0.100
2.096 -0.030 -0.120
2.098 0.010 -0.130
2.100 0.040 -0.135
2.102 -0.005 -0.135
2.104 0.020 -0.125
2.106 0.135 -0.115
2.108 0.150 -0.095
2.110 0.130 -0.075
2.112 0.140 -0.055
2.114 0.170 -0.045
2.116 0.085 -0.035
2.118 0.090 -0.035
2.120 0.120 -0.040
2.122 0.120 -0.050
2.124 0.110 -0.060
2.126 0.145 -0.070
2.128 0.125 -0.075
2.130 0.075 -0.075
2.132 0.090 -0.070
2.134 0.100 -0.065
2.136 0.125 -0.055
2.138 0.175 -0.045
2.140 0.150 -0.040
2.142 0.150 -0.040
2.144 0.145 -0.040
2.146 0.100 -0.040
2.148 0.100 -0.045
2.150 0.120 -0.050
2.152 0.120 -0.050
2.154 0.135 -0.050
2.156 0.160 -0.050
2.158 0.150 -0.050
2.160 0.130 -0.050
2.162 0.125 -0.050
2.164 0.100 -0.050
2.166 0.070 -0.050
2.168 0.090 -0.055
2.170 0.135 -0.055
2.172 0.125 -0.055
2.174 0.135 -0.050
2.176 0.120 -0.045
2.178 0.120 -0.045
2.180 0.170 -0.040
2.182 0.175 -0.035
2.184 0.170 -0.030
2.186 0.170 -0.025
2.188 0.190 -0.025
2.190 0.145 -0.020
